X,Y,LINEA,QUADRO,RECNO,PALO,ARMATURA,LAMPADA,indirizzo,Data_Attiv
18.203178180533747,40.351341939126399,B,524,6,Palo Conico Zincato 11,Thorn CA 5000,Sodio AP 150,Viale Alberto Sordi,
18.203277855085126,40.351570894595305,B,524,7,Palo Conico Zincato 11,Thorn CA 5000,Sodio AP 250,Viale Alberto Sordi,
18.203042506329275,40.351603308951134,B,524,8,Palo Conico Zincato 11,Thorn CA 5000,Sodio AP 250,Viale Alberto Sordi,
18.203451948815005,40.351674160474786,B,524,9,Palo Conico Zincato 11,Thorn CA 5000,Sodio AP 250,Viale Alberto Sordi,
18.203646798316662,40.351769083533128,B,524,10,Palo Conico Zincato 11,Thorn CA 5000,Sodio AP 250,Viale Alberto Sordi,
18.203311070212777,40.351736319257569,B,524,11,Palo Conico Zincato 11,Thorn CA 5000,Sodio AP 250,Viale Alberto Sordi,
18.203155068657555,40.351747116405143,B,524,12,Palo Conico Zincato 11,Thorn CA 5000,Sodio AP 250,Viale Alberto Sordi,
18.203003444633058,40.35176102829297,B,524,13,Palo Conico Zincato 11,Thorn CA 5000,Sodio AP 250,Viale Alberto Sordi,
18.202886780268347,40.351709245107962,B,524,14,Palo Conico Zincato 11,Thorn CA 5000,Sodio AP 250,Viale Alberto Sordi,
18.202726461864341,40.351807541240802,B,524,15,Palo Conico Zincato 11,Thorn CA 5000,Sodio AP 250,Viale Alberto Sordi,
18.203878857641101,40.350506320694379,C,524,1,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Don Giacomo Alberione,
18.204178640603331,40.350494772024341,C,524,2,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Don Giacomo Alberione,
18.204491249882125,40.350486103169466,C,524,3,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Don Giacomo Alberione,
18.204736727278103,40.350489004208043,C,524,4,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Don Giacomo Alberione,
18.204914549912552,40.35040316500757,C,524,5,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Don Giacomo Alberione,
18.205176465260841,40.350395900317352,C,524,6,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Don Giacomo Alberione,
18.203891009493077,40.350405658684338,C,524,7,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Don Giacomo Alberione,
18.205035322815704,40.35072020816073,C,524,8,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via San Francesco Da Paola,
18.205065634308298,40.350913544941896,C,524,9,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via San Francesco Da Paola,
18.204757759768867,40.350575800782998,C,524,10,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via San Francesco Da Paola,
18.20474083557345,40.350754266241935,C,524,11,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via San Francesco Da Paola,
18.204724523870269,40.350945659877681,C,524,12,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via San Francesco Da Paola,
18.204918760260558,40.351027652632652,C,524,13,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via San Francesco Da Paola,
18.204609640041603,40.351110013373962,C,524,14,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via San Francesco Da Paola,
18.204380508775614,40.35118432980989,C,524,15,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via San Francesco Da Paola,
18.204115896779403,40.351224030423658,C,524,16,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Sant'Ignazio Di Loyola,
18.203964614504908,40.3515130189461,C,524,17,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Sant'Ignazio Di Loyola,
18.203853461477085,40.35157759045439,C,524,18,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Sant'Ignazio Di Loyola,
18.203532397920327,40.351586492018441,C,524,19,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Sant'Ignazio Di Loyola,
18.203622519842032,40.351435123997362,C,524,20,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Sant'Ignazio Di Loyola,
18.203738447665504,40.351292749304328,C,524,21,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Sant'Ignazio Di Loyola,
18.203875191280012,40.35114332475986,C,524,22,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Sant'Ignazio Di Loyola,
18.203992801066899,40.350947180724333,C,524,23,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Sant'Ignazio Di Loyola,
18.203987839409361,40.350753140739968,C,524,24,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Sant'Ignazio Di Loyola,
18.203978653361428,40.350559217882711,C,524,25,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Sant'Ignazio Di Loyola,
18.202761126342608,40.349770304689123,D,524,1,"Palo Cilindrico su muro 1,5",Disano ACC 1313,Sodio AP 70,,
18.202774625434952,40.34987672822718,D,524,2,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202549446664442,40.349766462713035,D,524,3,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202643362403705,40.349873893783879,D,524,4,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202488649459358,40.350001160848038,D,524,5,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202379918225049,40.349848832129396,D,524,6,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202297206029005,40.349799343648215,D,524,7,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202316765031732,40.349944434836132,D,524,8,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.201993779342505,40.350001929712882,D,524,9,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202206209004295,40.350035472476918,D,524,10,"Palo Cilindrico su muro 1,5",Disano ACC 1313,Sodio AP 70,Via Don Carlo Gnocchi,
18.202251130390056,40.35016632173614,D,524,11,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202353374890258,40.350092289775382,D,524,12,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.20250144338716,40.350182038717655,D,524,13,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.2026208914187,40.350114002318065,D,524,14,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202771379922012,40.349986852166907,D,524,15,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202821337027924,40.350237898391683,D,524,16,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.2026692571641,40.350242113560753,D,524,17,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202909176057009,40.350380502973216,D,524,18,"Palo Cilindrico su muro 1,5",Disano ACC 1313,Sodio AP 70,Viale Alberto Sordi,
18.202785826455134,40.35038127956301,D,524,19,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202653797263832,40.350362284910382,D,524,20,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202575981248582,40.350416222332797,D,524,21,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202938273379957,40.350563464559386,D,524,22,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202828437410364,40.350566508999414,D,524,23,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202781876044185,40.350655179479737,D,524,24,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202586785392175,40.350644405212961,D,524,25,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202670630740393,40.350807132329471,D,524,26,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202918008942213,40.35065888384819,D,524,27,"Palo Cilindrico su muro 1,5",Disano ACC 1313,Sodio AP 70,Viale Alberto Sordi,
18.203053282428144,40.350848306714305,D,524,28,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.20293466035103,40.351112455354631,D,524,29,"Palo Cilindrico su muro 1,5",Disano ACC 1313,Sodio AP 70,Viale Alberto Sordi,
18.202671118700813,40.351085440029017,D,524,30,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202804771620237,40.351138694346886,D,524,31,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202580873271373,40.351144900024913,D,524,32,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202951006890096,40.351363275647721,D,524,33,"Palo Cilindrico su muro 1,5",Disano ACC 1313,Sodio AP 70,Viale Alberto Sordi,
18.202845607860365,40.351286431945567,D,524,34,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202812178763214,40.35138444731561,D,524,35,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202686361655417,40.351407352350229,D,524,36,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202508932056258,40.35141226993818,D,524,37,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.20295088340561,40.351455037415022,D,524,38,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.202065816907453,40.351434258879145,D,524,39,Palo Cilindrico Zincato 5,Cariboni - Genesis,Sodio AP 100,,
18.201848078342394,40.351491342175827,D,524,40,"Palo Cilindrico su muro 1,5",Disano ACC 1313,Sodio AP 70,Via Vittorio Gasman,
18.202412055885976,40.350259598043934,E,524,1,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Vittorio Gasman,
18.202410126797204,40.3503081959119,E,524,2,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Vittorio Gasman,
18.202224005080978,40.35039749756114,E,524,3,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Vittorio Gasman,
18.202184574734048,40.350547459772407,E,524,4,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Vittorio Gasman,
18.202149062677854,40.350690840799558,E,524,5,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Vittorio Gasman,
18.202382632756201,40.350710258284863,E,524,6,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Vittorio Gasman,
18.202872486953076,40.350871441389017,E,524,7,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Massimo Troisi,
18.202475385767265,40.350882447561624,E,524,8,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Massimo Troisi,
18.202172507094247,40.351007347884632,E,524,9,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Vittorio Gasman,
18.202159095397384,40.351260150440687,E,524,10,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Vittorio Gasman,
18.202340470755161,40.351517263802158,E,524,11,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Vittorio Gasman,
18.202342766163369,40.351565744586942,E,524,12,Palo Conico Zincato 10,Thorn CA 5000,Sodio AP 150,Via Vittorio Gasman,
18.180338502881533,40.352858362726373,A,441,1,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.180381029216161,40.352859513239082,A,441,2,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.18033192039498,40.352911926160715,A,441,3,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.18037444676343,40.352913076674554,A,441,4,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.180548890114956,40.352945410789708,A,441,5,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.180537665226971,40.353029274597674,A,441,6,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.180532281948469,40.353108335680339,A,441,7,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.180153052462607,40.352914528007084,A,441,8,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.180144420933864,40.352989036537224,A,441,9,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.180138928202567,40.353065779650912,A,441,10,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.180798492620138,40.353156711257078,A,441,11,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.180055837069336,40.353105201877462,A,441,12,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.179958337842134,40.353096280220484,A,441,13,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.179867007260615,40.353089509695131,A,441,14,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.179815543575348,40.353220900122182,A,441,15,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.179808633712362,40.353267509633497,A,441,16,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.179886755376121,40.353251434018667,A,441,17,Fissato a muro,Proiettore,Joduri Metallici IM 400,Galleria Piazza Mazzini,
18.179947678904796,40.353256720350473,A,441,18,Fissato a muro,Proiettore,Joduri Metallici IM 400,Galleria Piazza Mazzini,
18.180008493453009,40.35325968868105,A,441,19,Fissato a muro,Proiettore,Joduri Metallici IM 400,Galleria Piazza Mazzini,
18.180081645299882,40.353266959384875,A,441,20,Fissato a muro,Proiettore,Joduri Metallici IM 400,Galleria Piazza Mazzini,
18.180166044528299,40.353255352754189,A,441,21,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.180155887090041,40.353297409725549,A,441,22,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.180215764318657,40.353280443417816,A,441,23,Fissato a muro,Proiettore,Joduri Metallici IM 400,Galleria Piazza Mazzini,
18.180287935223713,40.353266852275844,A,441,24,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.180277777860756,40.35330890925502,A,441,25,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.179933379784359,40.35340426323171,A,441,26,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.180018651125685,40.353411200451241,A,441,27,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.180367146753515,40.353273956020189,A,441,28,Fissato a muro,Proiettore,Joduri Metallici IM 150,Galleria Piazza Mazzini,
18.180356989439534,40.353316013004452,A,441,29,Fissato a muro,Proiettore,Joduri Metallici IM 150,Galleria Piazza Mazzini,
18.180578385025285,40.353314561230867,A,441,30,Fissato a muro,Proiettore,Joduri Metallici IM 400,Galleria Piazza Mazzini,
18.180669824957835,40.353323649146141,A,441,31,Fissato a muro,Proiettore,Joduri Metallici IM 400,Galleria Piazza Mazzini,
18.18073896596983,40.353310141122535,A,441,32,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.180728481846657,40.35334524422948,A,441,33,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.180746422497467,40.353468690066329,A,441,34,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.180231895197039,40.353494456904038,A,441,35,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.18023775895092,40.353554640687236,A,441,36,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.180213651268058,40.353622612248707,A,441,37,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.180359911411006,40.353507180338191,A,441,38,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.180350517072267,40.353565463096736,A,441,39,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.180335172032997,40.353626230603247,A,441,40,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.180303914737195,40.35367118928221,A,441,41,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.180261387890326,40.353670038760661,A,441,42,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.180295610332152,40.35375265171632,A,441,43,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.180253083433865,40.35375150119367,A,441,44,Fissato a muro,Plafoniera,Vapori Di Mercurio BF 250,Galleria Piazza Mazzini,
18.076447626444779,40.367216122437121,A,26,1,Palo Conico Zincato 12,Engi,Sodio AP 250,Piazzetta Via Maestri Del Lavoro,
18.076541061573419,40.367361126574941,A,26,2,Palo Conico Zincato 12,Engi,Sodio AP 250,Piazzetta Via Maestri Del Lavoro,
18.076596394762031,40.367370397755032,A,26,3,Palo Conico Zincato 12,Engi,Sodio AP 250,Piazzetta Via Maestri Del Lavoro,
18.07682251436124,40.36728818919142,A,26,4,Palo Conico Zincato 12,Engi,Sodio AP 250,Piazzetta Via Maestri Del Lavoro,
18.077051406325396,40.367210790196971,A,26,5,Palo Conico Zincato 12,Engi,Sodio AP 250,Piazzetta Via Maestri Del Lavoro,
18.077081871797645,40.367178722379144,A,26,6,Palo Conico Zincato 12,Engi,Sodio AP 250,Piazzetta Via Maestri Del Lavoro,
18.076979063602561,40.367024200609862,A,26,7,Palo Conico Zincato 12,Engi,Sodio AP 250,Piazzetta Via Maestri Del Lavoro,
18.076437112010286,40.367209565005531,A,26,8,,Proiettore,Sodio AP 250,Piazzetta Via Maestri Del Lavoro,
18.076508342307903,40.367203370773176,B,26,1,"Palo Cilindrico Guzzini 4,50",Guzzini B 168,Sodio AP 100,Piazzetta Via Maestri Del Lavoro,
18.076549536262576,40.36726674060796,B,26,2,"Palo Cilindrico Guzzini 4,50",Guzzini B 168,Sodio AP 100,Piazzetta Via Maestri Del Lavoro,
18.076586681927097,40.36732533437938,B,26,3,"Palo Cilindrico Guzzini 4,50",Guzzini B 168,Sodio AP 100,Piazzetta Via Maestri Del Lavoro,
18.076563352510977,40.367177486961388,B,26,4,"Palo Cilindrico Guzzini 4,50",Guzzini B 168,Sodio AP 100,Piazzetta Via Maestri Del Lavoro,
18.07661273202794,40.367252360034414,B,26,5,"Palo Cilindrico Guzzini 4,50",Guzzini B 168,Sodio AP 100,Piazzetta Via Maestri Del Lavoro,
18.076648707238373,40.367144934578086,B,26,6,"Palo Cilindrico Guzzini 4,50",Guzzini B 168,Sodio AP 100,Piazzetta Via Maestri Del Lavoro,
18.076681162794991,40.367240770339421,B,26,7,"Palo Cilindrico Guzzini 4,50",Guzzini B 168,Sodio AP 100,Piazzetta Via Maestri Del Lavoro,
18.076690111156754,40.367184856366322,B,26,8,"Palo Cilindrico Guzzini 4,50",Guzzini B 168,Sodio AP 100,Piazzetta Via Maestri Del Lavoro,
18.07674772077106,40.367272208212675,B,26,9,"Palo Cilindrico Guzzini 4,50",Guzzini B 168,Sodio AP 100,Piazzetta Via Maestri Del Lavoro,
18.076784030900459,40.367228263645494,B,26,10,"Palo Cilindrico Guzzini 4,50",Guzzini B 168,Sodio AP 100,Piazzetta Via Maestri Del Lavoro,
18.076734740017294,40.367155341821181,B,26,11,"Palo Cilindrico Guzzini 4,50",Guzzini B 168,Sodio AP 100,Piazzetta Via Maestri Del Lavoro,
18.076802593450786,40.367131069458139,B,26,12,"Palo Cilindrico Guzzini 4,50",Guzzini B 168,Sodio AP 100,Piazzetta Via Maestri Del Lavoro,
18.076849345660882,40.367232385090865,B,26,13,"Palo Cilindrico Guzzini 4,50",Guzzini B 168,Sodio AP 100,Piazzetta Via Maestri Del Lavoro,
18.076856974023414,40.36717552948771,B,26,14,"Palo Cilindrico Guzzini 4,50",Guzzini B 168,Sodio AP 100,Piazzetta Via Maestri Del Lavoro,
18.076894325271166,40.367098347090504,B,26,15,"Palo Cilindrico Guzzini 4,50",Guzzini B 168,Sodio AP 100,Piazzetta Via Maestri Del Lavoro,
18.076925703260979,40.367142442830207,B,26,16,"Palo Cilindrico Guzzini 4,50",Guzzini B 168,Sodio AP 100,Piazzetta Via Maestri Del Lavoro,
18.076934195163762,40.36704844708656,B,26,17,"Palo Cilindrico Guzzini 4,50",Guzzini B 168,Sodio AP 100,Piazzetta Via Maestri Del Lavoro,
18.076971341022162,40.367107040728264,B,26,18,"Palo Cilindrico Guzzini 4,50",Guzzini B 168,Sodio AP 100,Piazzetta Via Maestri Del Lavoro,
18.077013988408609,40.367174278758434,B,26,19,"Palo Cilindrico Guzzini 4,50",Guzzini B 168,Sodio AP 100,Piazzetta Via Maestri Del Lavoro,
18.258009045703528,40.409161385770034,A,27,1,Torre Faro Zincata 30,Proiettore,Sodio AP 1000,Frigole - San Cataldo Zona Militare,
18.258052645490892,40.409208803880112,A,27,2,,Proiettore,Sodio AP 1000,Frigole - San Cataldo Zona Militare,
18.258130155987214,40.409218566209674,A,27,3,,Proiettore,Sodio AP 1000,Frigole - San Cataldo Zona Militare,
18.258193344397888,40.409186058904211,A,27,4,,Proiettore,Sodio AP 1000,Frigole - San Cataldo Zona Militare,
18.258206156514383,40.409127661461689,A,27,5,,Proiettore,Sodio AP 1000,Frigole - San Cataldo Zona Militare,
18.258160244412089,40.409078601689927,A,27,6,,Proiettore,Sodio AP 1000,Frigole - San Cataldo Zona Militare,
18.258084922913735,40.409067924164482,A,27,7,,Proiettore,Sodio AP 1000,Frigole - San Cataldo Zona Militare,
18.258020742986648,40.409103019790578,A,27,8,,Proiettore,Sodio AP 1000,Frigole - San Cataldo Zona Militare,
18.188721920680724,40.371686598365443,A,15,19,Interrato,Proiettore,Joduri Metallici IM 70,Via Maria Grazia Cutuli ( Piazzetta ),
18.187667598051739,40.372121419669071,A,15,1,Palo Conico Zincato 5,Fivep - Sirio,Sodio AP 70,Via Maria Grazia Cutuli ( Piazzetta ),
18.187750429393795,40.372112057712854,A,15,2,Palo Conico Zincato 5,Fivep - Sirio,Sodio AP 70,Via Maria Grazia Cutuli ( Piazzetta ),
18.187842390109989,40.372100084923765,A,15,3,Palo Conico Zincato 5,Fivep - Sirio,Sodio AP 70,Via Maria Grazia Cutuli ( Piazzetta ),
18.187934350788929,40.37208811206267,A,15,4,Palo Conico Zincato 5,Fivep - Sirio,Sodio AP 70,Via Maria Grazia Cutuli ( Piazzetta ),
18.188024938027919,40.372079715354005,A,15,5,Palo Conico Zincato 5,Fivep - Sirio,Sodio AP 70,Via Maria Grazia Cutuli ( Piazzetta ),
18.188121463329505,40.372066436951791,A,15,6,Palo Conico Zincato 5,Fivep - Sirio,Sodio AP 70,Via Maria Grazia Cutuli ( Piazzetta ),
18.18821347946308,40.372055641781643,A,15,7,Palo Conico Zincato 5,Fivep - Sirio,Sodio AP 70,Via Maria Grazia Cutuli ( Piazzetta ),
18.188293230455628,40.372046364436365,A,15,8,Palo Conico Zincato 5,Fivep - Sirio,Sodio AP 70,Via Maria Grazia Cutuli ( Piazzetta ),
18.188400591795222,40.372033966225075,A,15,9,Palo Conico Zincato 5,Fivep - Sirio,Sodio AP 70,Via Maria Grazia Cutuli ( Piazzetta ),
18.188492496688028,40.372020815017045,A,15,10,Palo Conico Zincato 5,Fivep - Sirio,Sodio AP 70,Via Maria Grazia Cutuli ( Piazzetta ),
18.188586052764105,40.372009977053516,A,15,11,Palo Conico Zincato 5,Fivep - Sirio,Sodio AP 70,Via Maria Grazia Cutuli ( Piazzetta ),
18.188647790950345,40.371945762754969,A,15,12,Palo Conico Zincato 5,Fivep - Sirio,Sodio AP 70,Via Maria Grazia Cutuli ( Piazzetta ),
18.188632469460483,40.371882495680765,A,15,13,Palo Conico Zincato 5,Fivep - Sirio,Sodio AP 70,Via Maria Grazia Cutuli ( Piazzetta ),
18.188621768238335,40.371819101095284,A,15,14,Palo Conico Zincato 5,Fivep - Sirio,Sodio AP 70,Via Maria Grazia Cutuli ( Piazzetta ),
18.188608042456451,40.371756969421398,A,15,15,Palo Conico Zincato 5,Fivep - Sirio,Sodio AP 70,Via Maria Grazia Cutuli ( Piazzetta ),
18.188595690069061,40.37169126151435,A,15,16,Palo Conico Zincato 5,Fivep - Sirio,Sodio AP 70,Via Maria Grazia Cutuli ( Piazzetta ),
18.188580090852874,40.371622104880139,A,15,17,Palo Conico Zincato 5,Fivep - Sirio,Sodio AP 70,Via Maria Grazia Cutuli ( Piazzetta ),
18.188564269396391,40.371548236604397,A,15,18,Palo Conico Zincato 5,Fivep - Sirio,Sodio AP 70,Via Maria Grazia Cutuli ( Piazzetta ),
18.188103236389995,40.372301177255039,B,15,1,Palo Conico Zincato 9,Myra,Sodio AP 150,Via Maria Grazia Cutuli ( Piazzetta ),
18.188476041449622,40.372162330489452,B,15,2,Palo Conico Zincato 9,Myra,Sodio AP 150,Via Maria Grazia Cutuli ( Piazzetta ),
18.188828625100459,40.371954453508195,B,15,3,Palo Conico Zincato 9,Myra,Sodio AP 150,Via Maria Grazia Cutuli ( Piazzetta ),
18.188862156434432,40.37168461509274,B,15,4,Palo Conico Zincato 9,Myra,Sodio AP 150,Via Maria Grazia Cutuli ( Piazzetta ),
18.192970699504095,40.355357076779526,A,14,1,Palo Conico Verniciato 4,Thorn Avenue F/700,Joduri Metallici IM 150,Mercatini Multietnico,
18.193054879485288,40.355363103293847,A,14,2,Palo Conico Verniciato 4,Thorn Avenue F/700,Joduri Metallici IM 150,Mercatini Multietnico,
18.193128887263192,40.355367523439526,A,14,3,Palo Conico Verniciato 4,Thorn Avenue F/700,Joduri Metallici IM 150,Mercatini Multietnico,
18.19320638743617,40.355372843230903,A,14,4,Palo Conico Verniciato 4,Thorn Avenue F/700,Joduri Metallici IM 150,Mercatini Multietnico,
18.193327282045242,40.355365595178412,A,14,5,Palo Conico Verniciato 4,Thorn Avenue F/700,Joduri Metallici IM 150,Mercatini Multietnico,
18.193335759277257,40.355293573338969,A,14,6,Palo Conico Verniciato 4,Thorn Avenue F/700,Joduri Metallici IM 150,Mercatini Multietnico,
18.193343157370347,40.355223853079956,A,14,7,Palo Conico Verniciato 4,Thorn Avenue F/700,Joduri Metallici IM 150,Mercatini Multietnico,
18.193348089426514,40.355177372906965,A,14,8,Palo Conico Verniciato 4,Thorn Avenue F/700,Joduri Metallici IM 150,Mercatini Multietnico,
18.193356656616423,40.35510725685581,A,14,9,Palo Conico Verniciato 4,Thorn Avenue F/700,Joduri Metallici IM 150,Mercatini Multietnico,
18.193363990401011,40.355036175316556,A,14,10,Palo Conico Verniciato 4,Thorn Avenue F/700,Joduri Metallici IM 150,Mercatini Multietnico,
18.193249912142875,40.355009976829749,A,14,11,Palo Conico Verniciato 4,Thorn Avenue F/700,Joduri Metallici IM 150,Mercatini Multietnico,
18.193158184933164,40.355004333362416,A,14,12,Palo Conico Verniciato 4,Thorn Avenue F/700,Joduri Metallici IM 150,Mercatini Multietnico,
